Actual,Predicted,Error,Error_%
1.068,1.0741638368975293,0.006163836897529196,0.5771382862855051
1.072,1.0767511613738503,0.004751161373850232,0.4432053520382679
0.91,0.9058483738231203,-0.004151626176879697,0.4562226567999667
1.079,1.078407345244029,-0.0005926547559709228,0.05492629805105865
0.602,0.6061843444827999,0.004184344482799918,0.6950738343521459
0.405,0.4116390942541939,0.0066390942541939,1.6392825318997284
1.073,1.066861911481775,-0.006138088518224949,0.5720492561253447
0.884,0.8865701986291445,0.0025701986291445378,0.2907464512606943
0.655,0.6464487727712968,-0.008551227228703273,1.3055308746111867
1.077,1.0719613263440888,-0.005038673655911152,0.467843422090172
1.231,1.2482006397635521,0.017200639763552017,1.3972899889156796
1.138,1.1382853942459017,0.0002853942459017933,0.025078580483461628
1.056,1.054551670450776,-0.0014483295492240256,0.13715241943409331
0.801,0.7970260423332098,-0.003973957666790207,0.4961245526579534
0.589,0.5837833259739775,-0.005216674026022439,0.8856831962686653
1.139,1.1332407124360329,-0.005759287563967153,0.5056442110594515
1.004,1.0042044664404104,0.00020446644041038908,0.020365183307807677
0.987,0.9882181722825576,0.0012181722825576058,0.12342171049215865
0.919,0.9188833459970004,-0.0001166540029996499,0.012693580304640902
1.117,1.1251754970974666,0.008175497097466566,0.7319155861653148
1.039,1.040253285253103,0.001253285253103087,0.12062418220433946
1.139,1.1339393562011055,-0.005060643798894482,0.44430586469661826
1.113,1.1231730991116344,0.010173099111634443,0.9140250774154935
1.195,1.1977643728742582,0.0027643728742581253,0.2313282739964958
0.742,0.7468365270962515,0.004836527096251486,0.6518230587940008
0.828,0.8315664244859436,0.0035664244859436867,0.4307275949207351
0.943,0.9474482030730603,0.004448203073060375,0.4717076429544407
0.993,0.9939331780984687,0.0009331780984687121,0.09397563932212609
0.899,0.9033187743153893,0.0043187743153892955,0.4803975879187202
0.939,0.9432685504860786,0.004268550486078659,0.4545847163023067
0.654,0.6458322995389874,-0.008167700461012672,1.248883862540164
0.996,0.9962804684898106,0.00028046848981055916,0.028159486928771
1.11,1.1101778339074346,0.00017783390743453253,0.016021072741849777
0.622,0.6148448639403469,-0.007155136059653122,1.1503434179506626
